IID,A.1,A.2,A.prob,B.1,B.2,B.prob,C.1,C.2,C.prob,DPB1.1,DPB1.2,DPB1.prob,DQA1.1,DQA1.2,DQA1.prob,DQB1.1,DQB1.2,DQB1.prob,DRB1.1,DRB1.2,DRB1.prob,DPA1.1,DPA1.2,DPA1.prob,DRB3.1,DRB3.2,DRB3.prob,DRB4.1,DRB4.2,DRB4.prob,DRB5.1,DRB5.2,DRB5.prob,ArrayID
HLA_75,03:01,68:02,0.974142368113107,14:02,35:01,0.592734596746605,04:01,08:02,0.981953295877942,02:01,04:01,0.934684007769853,01:03,05:05,0.73622998362717,03:01,06:03,0.826529901511678,13:01,13:03,0.849905110633626,01:03,01:03,0.944630525590813,01:01,01:01,0.897810507424067,00:00,00:00,0.949695330397475,00:00,00:00,0.975637750007975,3
HLA_76,01:01,02:01,0.994749768370643,40:01,44:02,0.867485867376731,03:04,05:01,0.999137706375832,04:01,05:01,0.955535447478264,01:03,04:01,0.990331030570579,04:02,06:03,0.999087310116535,08:01,13:01,0.979283214932522,01:03,02:02,0.68851082160169,00:00,01:01,0.499476095423932,00:00,00:00,0.656199188046528,00:00,00:00,0.909923735930687,1
HLA_77,24:02,68:01,0.970616226233102,07:02,39:01,0.220076463390334,03:03,07:02,0.981347584699,04:01,16:01,0.940459460992296,01:04,03:01,0.787884389369283,03:02,05:03,0.997249124422475,04:02,14:01,0.687734840468476,01:03,01:03,0.963784078552229,00:00,02:02,0.932622232498004,00:00,01:03,0.897317874878078,00:00,00:00,0.960351382171501,5
HLA_78,03:01,03:01,0.925072466052223,35:01,40:01,0.863944928504127,03:04,04:01,0.927304740861559,04:01,04:02,0.928370472011204,01:01,05:01,0.957447980193021,02:01,05:01,0.962565170426249,01:01,03:01,0.975755143999182,01:03,01:03,0.949722109015607,00:00,01:01,0.506289114616103,00:00,00:00,0.637812855285762,00:00,00:00,0.835197292797182,3
HLA_79,02:01,11:01,0.433626846524824,52:01,56:01,0.983525653837595,01:02,12:02,0.999861747667589,04:01,04:01,0.86483649504672,01:01,01:04,0.835923879173959,05:01,05:03,0.992593816874817,01:01,14:01,0.438076025170517,01:03,01:03,0.979973301028888,00:00,02:02,0.309761662367751,00:00,00:00,0.778807625559829,00:00,00:00,0.85218645744562,4
HLA_80,01:01,11:01,0.957370188723518,44:02,57:01,0.983410411086132,05:01,06:02,0.970449300664491,03:01,04:01,0.884279048194565,01:01,01:02,0.324541738277375,03:03,05:01,0.945454794089848,01:01,07:01,0.968474910068844,01:03,01:03,0.948763721096738,00:00,00:00,0.603250171496869,00:00,01:03,0.652102318018312,00:00,00:00,0.86450935381114,3
HLA_81,11:01,31:01,0.982952500992604,39:01,51:01,0.778871621045513,12:03,15:02,0.941825185969415,04:01,04:01,0.94858879071644,03:01,05:05,0.952309720512184,03:01,03:02,0.988436414958787,04:04,12:01,0.721559952034534,01:03,01:03,0.948447440910568,00:00,02:02,0.920542432376125,00:00,01:03,0.882339537381912,00:00,00:00,0.94972386542219,5
HLA_82,02:01,24:02,0.93621121117371,40:01,51:01,0.983188287510719,03:04,15:02,0.949371387300564,04:01,04:02,0.810293518985477,01:03,01:03,0.999788017578067,06:03,06:03,0.994700385120428,13:01,13:01,0.984642481862069,01:03,01:03,0.981642943551424,01:01,01:01,0.878881408247682,00:00,00:00,0.914781304738004,00:00,00:00,0.975880548372101,4
HLA_83,11:01,68:02,0.940290939540002,14:02,51:01,0.683561280470144,08:02,14:02,0.991648057026899,04:02,04:02,0.839313441717818,01:03,05:05,0.945981483304817,03:01,06:03,0.875336398485973,13:01,16:02,0.931174532841382,01:03,01:03,0.980313736350105,00:00,01:01,0.32450801896925,00:00,00:00,0.858475937218384,00:00,02:02e1,0.464813560672555,4
HLA_84,24:02,31:01,0.905954330476935,37:01,40:01,0.990715395842767,03:04,06:02,0.999419680432545,04:01,04:01,0.813039645890493,01:02,03:01,0.960188546878606,03:02,06:02,0.984302853171364,04:04,15:01,0.743873180787536,01:03,01:03,0.97482202383677,00:00,00:00,0.960120033651737,00:00,01:03,0.932714723835913,00:00,01:01,0.96789341594028,5
HLA_85,01:01,68:01,0.97541381094354,07:02,08:01,0.983963579416306,07:01,07:02,0.972267033426942,04:01,04:02,0.929041336401393,01:02,05:01,0.967716329778647,02:01,06:02,0.967013317606796,03:01,15:01,0.952299699646702,01:03,01:03,0.960904943565518,00:00,01:01,0.933887596019214,00:00,00:00,0.964522622698874,00:00,01:01,0.958245581376872,3
HLA_86,24:02,33:03,0.966273431618186,44:03,51:01,0.998239496851369,07:01,14:02,0.965546921602203,05:01,05:01,0.940642369716358,01:02,02:01,0.993523297939952,02:02,06:02,0.968190316953536,07:01,15:01,0.996954328590306,02:02,02:02,0.412061893823969,00:00,00:00,0.779428289219872,00:00,01:03,0.729320505123663,00:00,01:01,0.513439693368887,4
HLA_87,02:01,02:01,0.952437341422921,15:01,40:01,0.98925807850457,03:04,03:04,0.977334490343526,01:01,04:01,0.913296224168051,01:02,03:01,0.928921429708977,03:02,06:04,0.987798603911021,04:01,13:02,0.986069624496425,01:03,02:02,0.859692368771295,00:00,03:01,0.883127905087701,00:00,01:03,0.92127998672797,00:00,00:00,0.980120778584809,4
HLA_88,24:02,25:01,0.838828114703335,14:01,15:01,0.993367020544061,03:04,08:02,0.981078152899329,02:01,04:02,0.865274012261656,02:01,03:01,0.924216474095766,02:02,03:02,0.992287034166357,04:01,07:01,0.989945006454049,01:03,01:03,0.972483111885147,00:00,00:00,0.920610015496932,01:01,01:03,0.606146908407424,00:00,00:00,0.979311771711165,1
HLA_89,02:01,02:01,0.98309954766932,07:02,44:02,0.985457724776841,05:01,07:02,0.99999999878298,04:01,04:01,0.960572205200064,01:01,01:02,0.990213095027489,05:01,06:02,0.944774635247896,01:01,15:01,0.906603891654234,01:03,01:03,0.985930046624083,00:00,00:00,0.540619692368799,00:00,00:00,0.769557224117063,00:00,01:01,0.848108441837378,5
HLA_90,25:01,68:02,0.930626727868061,07:02,18:01,0.607086701993558,03:04,12:03,0.967483675752644,04:02,04:02,0.901713392496931,01:03,05:05,0.997077203572843,03:01,06:03,0.997292934425245,12:01,13:01,0.995374685016242,01:03,01:03,0.975954132911401,01:01,02:02,0.894831657197482,00:00,00:00,0.903596054080348,00:00,00:00,0.947915311762317,5
HLA_91,24:02,34:01,0.869505893613265,40:02,40:02,0.365365118083959,15:02,15:02,0.700699287305824,01:01,01:01,0.583064959805265,01:02,01:03,0.378800369614173,03:01,05:02,0.329392214738047,04:05,15:02,0.465803015033873,02:02,02:02,0.576905655941089,00:00,00:00,0.463553577114684,00:00,01:03,0.414132595231158,00:00,01:01,0.306567330754521,4
HLA_92,01:01,02:01,0.988329198436459,15:01,57:01,0.959078363712445,03:03,06:02,0.900622262638287,04:02,14:01,0.772853783887622,01:01,02:01,0.997549862447319,03:03,05:01,0.999627548574993,01:02,07:01,0.997410509541019,01:03,02:01,0.972489313751156,00:00,00:00,0.653719873214117,01:03,01:03,0.570474733506445,00:00,00:00,0.864873754547752,5
HLA_93,26:01,68:01,0.924189338568147,55:01,55:01,0.448071568681085,01:02,01:02,0.994714371895642,01:01,03:01,0.149640193733862,01:01,01:04,0.853116277645878,05:01,05:03,0.98800478585579,01:01,14:01,0.642890522750217,01:03,02:01,0.890489503762248,00:00,02:02,0.434481308379264,00:00,00:00,0.722042277310883,00:00,00:00,0.864284817097549,4
HLA_94,01:01,02:01,0.926367278019602,13:02,57:01,0.999650730748243,06:02,06:02,0.997003388084766,04:01,04:01,0.869228427530351,02:01,02:01,0.996460427457197,02:02,03:03,0.99294159598701,07:01,07:01,0.999796838162463,01:03,01:03,0.975639032449099,00:00,00:00,0.963785744850773,01:03,01:03,0.865067764894253,00:00,00:00,0.979001575852973,4
HLA_95,23:01,30:01,0.917545753960573,45:01,57:03,0.278180074122636,06:02,18:01,0.300053350800218,01:01,18:01e1,0.149816950529363,01:01,01:05,0.473263155492892,05:01,05:01,0.784482689659503,01:01,12:01,0.712347872892554,01:03,02:01,0.701218903318428,00:00,01:01,0.217353392481083,00:00,00:00,0.603380799247872,00:00,00:00,0.740275682620883,2
HLA_96,11:01,68:01,0.939056545729152,07:02,55:01,0.559989528271958,03:03,03:04,0.853091474257001,04:01,05:01,0.922546227424692,01:03,03:01,0.845550931480764,03:02,06:03,0.888922961022261,04:01,13:01,0.531811866302706,01:03,02:02,0.62189971256522,00:00,01:01,0.966903929762395,00:00,01:03,0.935449424710433,00:00,00:00,0.960549882196786,3
HLA_97,01:01,02:01,0.975899964064232,18:01,40:01,0.956206547659078,03:04,07:01,0.988549506000367,04:01,17:01e1,0.912171768495089,01:01,01:04,0.888329987618953,05:01,05:03,0.986276998983511,01:01,14:01,0.346910676042044,01:03,02:01,0.948446683381159,00:00,02:02,0.494722847708397,00:00,00:00,0.689475612341057,00:00,00:00,0.792113432571181,4
HLA_98,02:01,29:02,0.942712766599618,44:02,44:03,0.97872284477854,07:04,16:01,0.970892408952949,04:01,04:02,0.851011550011865,02:01,05:05,0.822943891075074,02:02,03:01,0.545536006770034,07:01,11:02,0.910499837791193,01:03,01:03,0.97300304772501,00:00,02:02,0.915708436915416,00:00,01:01,0.663800408520606,00:00,00:00,0.949395383694238,4
HLA_99,02:01,25:01,0.865748318472371,15:01,40:01,0.921856703237768,03:04,04:01,0.994238073216937,02:01,15:01,0.833363763506256,01:03,03:02,0.873326612532153,03:03,06:03,0.978961028006366,09:01,13:01,0.992590311333323,01:03,01:04i2,0.499336061167337,00:00,02:02,0.838516570552109,00:00,01:03,0.872772486633381,00:00,00:00,0.966678291199262,4
HLA_100,02:01,32:01,0.989900870646686,44:02,44:02,0.980740260501292,05:01,05:01,0.999497031598678,04:01,04:01,0.808164518570453,01:02,03:01,0.934337970166757,03:02,06:02,0.985909204764527,04:01,15:01,0.981653221881144,01:03,01:03,0.985194128515182,00:00,00:00,0.962374843614519,00:00,01:03,0.915965195075884,00:00,01:01,0.953892261738725,4
HLA_101,02:01,29:02,0.97514560961573,44:03,55:01,0.996584549435325,03:03,16:01,0.987862992634141,04:01,04:02,0.930569788536106,01:03,02:01,0.999980063677277,02:02,06:03,0.997852255480494,07:01,13:01,0.988979034549175,01:03,01:03,0.981907216051552,00:00,01:01,0.913388856666948,00:00,01:01,0.712338986871078,00:00,00:00,0.974174164237123,1
HLA_102,03:01,23:01,0.938799515928599,13:02,27:02,0.724953517331105,02:02,06:02,0.94528263750999,01:01,17:01e1,0.918729226760689,05:01,05:05,0.365285640832523,02:01,02:02,0.95427607912682,03:01,07:01,0.984489095677775,02:01,02:01,0.834204447644855,00:00,01:01,0.937823323039018,00:00,01:03,0.967770609034108,00:00,00:00,0.993256645178717,3
HLA_103,02:01,31:01,0.963452588302461,15:01,27:05,0.851262013535351,02:02,03:04,0.914259963172262,03:01,04:01,0.902189595284387,01:01,03:03,0.54833033350814,03:02,05:01,0.940809734134305,01:01,04:01,0.696105576647559,01:03,01:03,0.946986174740216,00:00,00:00,0.546008346149596,00:00,01:03,0.678406640358102,00:00,00:00,0.811595239260285,3
HLA_104,02:01,74:01,0.974929148850221,45:01,57:03,0.71536325061082,07:01,16:01,0.954928328760348,04:01,13:01,0.93252455376386,02:01,05:01,0.998930917600632,02:01,02:02,0.988220041856402,03:01,07:01,0.995109919813547,01:03,01:03,0.887271804274365,00:00,02:02,0.947999919191423,00:00,01:03,0.883163327919771,00:00,00:00,0.974116638811984,1
HLA_105,02:01,11:01,0.989490548376832,55:01,57:01,0.999870810654776,03:03,06:02,0.991105992634071,04:01,04:02,0.83677812302204,02:01,05:05,0.980867665531072,02:02,03:01,0.992694451286228,07:01,11:01,0.528115127266488,01:03,01:03,0.986942955587948,00:00,02:02,0.922258310695376,00:00,01:03,0.930227641314261,00:00,00:00,0.982832519954919,1
HLA_106,01:01,02:01,0.984003537179386,08:01,44:05,0.969252569545977,02:02,07:01,0.999960229005876,03:01,04:01,0.636553405107072,02:01,05:01,0.999434720329854,02:01,02:02,0.987638562573371,03:01,07:01,0.999890556634685,01:03,01:03,0.985587363845408,00:00,01:01,0.892738109274004,00:00,01:01,0.657563951307107,00:00,00:00,0.96869028265211,4
HLA_107,02:01,02:01,0.928430263154545,15:01,44:02,0.99001207156549,03:04,05:01,0.99536120392527,04:01,04:01,0.876769769915254,03:01,03:03,0.881910856162665,03:01,03:02,0.978426785654145,04:01,04:01,0.876872473173623,01:03,01:03,0.951024133236448,00:00,00:00,0.906313840995725,01:03,01:03,0.926301677595646,00:00,00:00,0.983524691947965,5
HLA_108,02:01,11:01,0.991012914449872,35:01,57:01,0.906366677934787,04:01,06:02,0.999966436148125,04:01,04:01,0.94638419499515,01:01,01:02,0.972711230658028,05:01,06:02,0.993213143613837,01:03,15:01,0.529016814946161,01:03,01:03,0.98284990324988,00:00,00:00,0.541335517071444,00:00,00:00,0.771171439672649,00:00,01:01,0.799354511230792,4
HLA_109,11:01,23:01,0.997074510114509,27:05,44:03,0.974206980248108,02:02,04:01,0.988132520814581,04:01,04:01,0.957768438997174,02:01,03:01,0.955441850452025,02:02,03:02,0.979711464280124,04:04,07:01,0.661209990286913,01:03,01:03,0.986419843707315,00:00,00:00,0.944824278827421,01:01,01:03,0.758064741732147,00:00,00:00,0.983294094356376,5
HLA_110,02:01,03:01,0.960752905981399,07:02,50:01,0.972315179005144,06:02,07:02,0.999997278321142,04:01,04:02,0.851350869448057,01:02,02:01,0.998782859886675,02:02,06:02,0.977955531534787,07:01,15:01,0.998392221215463,01:03,01:03,0.980033634062281,00:00,00:00,0.941613523480474,00:00,01:01,0.666358465591507,00:00,01:01,0.955252396101893,4
HLA_111,02:07,31:01,0.639303850932165,48:01,51:01,0.959354654427304,08:01,15:02,0.695402502133608,05:01,05:01,0.920706097857892,01:02,01:02,0.995717871026595,06:02,06:02,0.966391932648058,15:01,15:01,0.997964331520633,02:02,02:02,0.420234451165589,00:00,00:00,0.705946388518516,00:00,00:00,0.84935831327357,01:01,01:01,0.421208888461159,4
HLA_112,03:01,23:01,0.935320227504335,44:03,51:01,0.940420809374,04:01,04:01,0.986582302203662,02:01,03:01,0.881229516139572,02:01,03:03,0.943797250334115,02:02,03:01,0.958840130251049,04:07,07:01,0.778312489795505,01:03,01:03,0.987949786934366,00:00,00:00,0.946283085274911,01:01,01:03,0.780771324139012,00:00,00:00,0.98628065753376,5
HLA_113,01:01,24:02,0.929316405360799,07:02,08:01,0.981995433649297,07:01,07:02,0.956237246781853,04:01,05:01,0.74680444876358,01:02,05:01,0.870825521811132,02:01,06:02,0.878447842303192,03:01,15:01,0.95398436571546,01:03,02:01,0.755155285978238,00:00,01:01,0.896405041709886,00:00,00:00,0.945469618740105,00:00,01:01,0.921102540272182,2
HLA_114,26:01,31:01,0.884850482153806,44:02,51:01,0.808558048721046,03:03,15:02,0.809506197740747,04:02,04:02,0.919437413239306,03:03,05:05,0.924815902787729,03:01,03:01,0.879259632911792,04:07,11:01,0.308383981040756,01:03,01:03,0.962609605948252,00:00,02:02,0.944534494926672,00:00,01:03,0.953508464038804,00:00,00:00,0.971775499155258,3
HLA_115,01:01,25:01,0.898414937693613,08:01,18:01,0.999807350208573,07:01,12:03,0.983546002946404,02:01,04:01,0.704922328100843,01:02,05:01,0.998721288268262,02:01,06:02,0.984286928810011,03:01,15:01,0.998255814857565,01:03,01:03,0.95180936227538,00:00,01:01,0.860611249195102,00:00,00:00,0.917295865820238,00:00,01:01,0.914194133102121,4
HLA_116,02:01,11:01,0.796164823505288,13:01,51:01,0.973912985759447,03:04,14:02,0.970770867394547,04:01,05:01,0.381946970578803,01:02,06:01,0.949540278208338,03:01,06:02,0.899440093533034,12:02,15:01,0.662433603178237,02:02,02:02,0.367109107847285,00:00,02:02,0.278398859706908,00:00,00:00,0.729196417011594,00:00,01:01,0.38210108750291,4
HLA_117,03:01,25:01,0.831149469552687,07:02,40:01,0.99095262691417,03:04,07:02,0.996538539749493,03:01,04:02,0.649083514826675,01:02,04:01,0.924882403719441,04:02,06:02,0.967732159659753,08:01,15:01,0.578907663565033,01:03,01:03,0.985737686201585,00:00,00:00,0.527644807475875,00:00,00:00,0.770866163844158,00:00,01:01,0.640497533533078,4
HLA_118,02:01,03:01,0.968406987973558,07:02,35:02,0.811099404293509,04:01,07:02,0.999999288907496,04:01,04:01,0.902772880509693,01:02,01:02,0.920190342127191,06:02,06:09,0.743293222802414,13:02,15:01,0.868782395922895,01:03,01:03,0.987870889193196,00:00,03:01,0.455531631647365,00:00,00:00,0.892174406802061,00:00,01:01,0.923371303732131,5
HLA_119,02:06,03:01,0.906729078707689,07:02,27:05,0.991977202161568,01:02,07:02,0.999558412278604,03:01,04:01,0.638725890709221,01:04,01:05,0.734210089269453,05:01,05:03,0.999837048832849,10:01,14:01,0.961379764338968,01:03,01:03,0.976794067423731,00:00,02:24,0.358325335288455,00:00,01:03,0.559511171418292,00:00,00:00,0.918620150880883,6
HLA_120,02:01,03:01,0.966577586864884,27:05,44:05,0.94471849140675,02:02,02:02,0.999956585470291,04:01,04:02,0.882290768354725,05:01,05:05,0.819517391965999,02:01,03:01,0.980488882561927,03:01,11:01,0.393034811752115,01:03,01:03,0.984213406392324,01:01,02:02,0.534468406670543,00:00,00:00,0.935762619916374,00:00,00:00,0.966954290610414,4
HLA_121,01:01,31:01,0.999290972562983,08:01,40:01,0.990857677975747,03:04,07:01,0.996252687409366,04:01,04:01,0.824733610890774,01:01,01:02,0.989921432755243,05:01,06:02,0.986591278087051,01:01,15:01,0.709749998274317,01:03,01:03,0.982278590855163,00:00,00:00,0.559003085214151,00:00,00:00,0.772891848574395,00:00,01:01,0.781662097818844,4
HLA_122,24:02,26:01,0.880946557346947,35:01,51:01,0.210371016363925,04:01,16:01,0.85489467016057,02:01,03:01,0.597444993960963,02:01,05:05,0.948480874957578,03:01,03:03,0.990583491606662,07:01,11:01,0.648797449696266,01:03,01:03,0.983066374153837,00:00,02:02,0.940451202986435,00:00,01:03,0.880604445800699,00:00,00:00,0.969124563923087,4
HLA_123,02:01,11:01,0.931566882668089,15:01,15:11,0.510408802051408,03:03,04:01,0.901874764766884,05:01,05:01,0.940470624942463,01:02,03:01,0.938447213429711,03:02,06:02,0.960565247320853,04:06,15:01,0.351873682751598,02:02,02:02,0.360372030069689,00:00,00:00,0.765558564478936,00:00,01:03,0.772797556154023,00:00,01:01,0.521676087901643,4
HLA_124,02:01,24:02,0.967889013747042,15:25,40:01,0.307256321339858,03:04,04:03,0.534518729529163,05:01,13:01,0.360228202571313,01:03,03:02,0.415244032272282,03:03,06:01,0.826948955578674,09:01,15:02,0.522961978667074,02:02,02:02,0.383010396216666,00:00,00:00,0.695390657691322,00:00,01:03,0.6589969727319,00:00,01:01,0.486757083628764,4
HLA_125,26:01,29:01,0.979936122137795,07:05,38:01,0.980806830558383,12:03,15:05,0.99425644539403,04:01,11:01,0.96425276852008,02:01,02:01,0.9959457499527,03:03,03:03,0.997635516840607,07:01,07:01,0.997925857116319,01:03,02:01,0.960936226211852,00:00,00:00,0.955344853077415,01:03,01:03,0.772416295346052,00:00,00:00,0.908668523717951,1
HLA_126,02:01,26:01,0.716420691890854,15:01,39:01,0.686250805245541,03:04,12:03,0.938469425931923,03:01,04:02,0.894296122276579,01:01,01:01,0.957532753788555,05:01,05:01,0.963188723091118,01:01,01:01,0.972130223839842,01:03,01:03,0.95629291196169,00:00,00:00,0.28408902228007,00:00,00:00,0.426179802050565,00:00,00:00,0.734159233099123,3
HLA_127,24:02,33:03,0.981231606861395,07:02,58:01,0.995728717251656,03:02,07:02,0.99999654393555,04:01,04:02,0.728404385009063,01:01,05:01,0.99818129513698,02:01,05:01,0.999392233693907,01:01,03:01,0.999529667195926,01:03,01:03,0.974302504799149,00:00,02:02,0.442369574090102,00:00,00:00,0.715412714931711,00:00,00:00,0.822488605246677,4
HLA_128,01:01,02:01,0.954105370062956,18:01,40:01,0.708278492614299,03:04,05:01,0.49675943888792,03:01,14:01,0.872766603765991,01:02,01:02,0.840220239975135,06:04,06:04,0.83825119094188,13:02,13:02,0.957478597229908,01:03,02:01,0.880600373839522,03:01,03:01,0.856531905861691,00:00,00:00,0.934252571241754,00:00,00:00,0.932197580403487,3
HLA_129,24:02,33:03,0.981580662104851,40:01,44:03,0.999999171887902,07:02,14:03,0.987452390941769,05:01,05:01,0.957483080450635,01:02,01:02,0.984908758041751,06:02,06:04,0.922502826609653,13:02,15:01,0.985476812175026,02:02,02:02,0.250938523822163,00:00,03:01,0.653975949315504,00:00,00:00,0.879627295648267,00:00,01:01,0.580300183924376,4
HLA_130,03:01,33:01,0.96994387777579,07:02,14:02,0.98326618903061,07:02,08:02,0.997661870939424,04:01,104:01e1,0.831245082166729,01:01,03:01,0.906514422513114,03:02,05:01,0.950318802670827,01:02,04:01,0.964282679677079,01:03,01:03,0.985170289951047,00:00,00:00,0.492898006034419,00:00,01:03,0.857866968277835,00:00,00:00,0.642204217053478,5
HLA_131,03:01,29:02,0.993084231474077,07:02,44:03,0.98899456093682,07:02,16:01,0.999412522909254,04:01,11:01,0.828896600585543,01:04,02:01,0.858195664245489,02:02,05:03,0.98687450483783,07:01,14:01,0.853696911952986,01:03,02:01,0.956406917934657,00:00,02:02,0.855546466568317,00:00,01:01,0.667975330363468,00:00,00:00,0.971659894513231,4
HLA_132,24:02,24:02,0.906692565111385,07:02,07:02,0.984109829028008,07:02,07:02,0.999717418206074,02:01,11:01,0.590752853242371,01:02,01:03,0.975107409879919,06:02,06:03,0.886577065099169,13:01,15:01,0.968178855369867,01:03,02:01,0.795041180744126,00:00,01:01,0.851384249231259,00:00,00:00,0.922694194548888,00:00,01:01,0.893915835188087,2
HLA_133,02:01,30:04,0.887841493170546,40:01,44:02,0.992047676890597,03:04,05:01,0.999153957384426,03:01,11:01,0.873777790059426,02:01,04:01,0.993707540090188,02:02,04:02,0.993383886748874,07:01,08:01,0.986156306463047,01:03,02:01,0.978053748158007,00:00,00:00,0.607981243324447,00:00,01:01,0.529223962160522,00:00,00:00,0.907315034567042,1
